Long;0.5000000;1.0000000;1.1251784;OK; 1.1251784;-0.1672149; 215;  0.5643582; 426664200 05_50_00 PC.gif
Long;0.5000000;1.0000000;1.0117844;OK; 1.0117844;-0.0137052; 285;  0.7687213; 426685200 11_40_00 PC.gif
Long;0.5000000;1.0000000;0.3679358;BAD; 0.3679358;-0.2404455; 280;  0.2184976; 426702000 04_20_00 PC.gif
Long;0.5000000;1.0000000;1.3194716;OK; 1.3194716;-0.2364574; 150;  0.3346796; 426720600 09_30_00 PC.gif
Long;0.5000000;1.0000000;0.6634471;OK; 0.6634471;-0.1805456; 390;  0.8713428; 426744300 04_05_00 PC.gif
Long;0.5000000;1.0000000;0.6411687;OK; 0.6411687;-0.1414312; 80;  0.6171756; 426750000 05_40_00 PC.gif
Long;0.5000000;1.0000000;0.9141900;OK; 0.9141900;-0.1178707; 180;  0.7115656; 426760800 08_40_00 PC.gif
Long;0.5000000;1.0000000;0.6437073;OK; 0.6437073;-0.1485433; 185;  0.4910482; 426772800 12_00_00 PC.gif
Long;0.5000000;1.0000000;0.9633935;OK; 0.9633935;-0.1168528; 465;  0.5598261; 426807300 09_35_00 PC.gif
Long;0.5000000;1.0000000;0.2689779;BAD; 0.2689779;-0.4588464; 215;  0.4632950; 426820500 01_15_00 PC.gif
Long;0.5000000;1.0000000;0.4630501;BAD; 0.4630501;-0.0335965; 395;  0.8717054; 426846000 08_20_00 PC.gif
Long;0.5000000;1.0000000;0.1897714;BAD; 0.1897714;-0.4439100; 230;  0.7690089; 426861600 12_40_00 PC.gif
Long;0.5000000;1.0000000;2.1319905;OK; 2.1319905;-0.4923293; 340;  0.4817342; 426882000 06_20_00 PC.gif
Long;0.5000000;1.0000000;0.2307212;BAD; 0.2307212;-0.5364428; 130;  0.4727600; 426891300 08_55_00 PC.gif
Long;0.5000000;1.0000000;1.0286453;OK; 1.0286453;0.0000000; 200;  0.5071851; 426903300 12_15_00 PC.gif
Long;0.5000000;1.0000000;0.2298267;BAD; 0.2298267;-0.5310342; 105;  0.4634911; 426909900 02_05_00 PC.gif
Long;0.5000000;1.0000000;0.3270548;BAD; 0.3270548;-1.2629871; 290;  0.3580410; 426927300 06_55_00 PC.gif
Long;0.5000000;1.0000000;0.3872586;BAD; 0.3872586;-0.6293028; 340;  0.8382719; 426947700 12_35_00 PC.gif
Long;0.5000000;1.0000000;1.0540063;OK; 1.0540063;-1.0660328; 95;  0.7709634; 426961800 04_30_00 PC.gif
